"Pin
References : ['Eff']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","Eff
References : []
Dependency : [Pin]
Num. Points : [6001]
Matrix Size : scalar
Type : Real"
25.94,0.049
25.95,0.049
25.96,0.049
25.97,0.049
25.98,0.049
25.99,0.049
26,0.048
26.01,0.048
26.02,0.048
26.03,0.048
26.04,0.048
26.05,0.048
26.06,0.048
26.07,0.048
26.08,0.048
26.09,0.048
26.1,0.048
26.11,0.048
26.12,0.047
26.13,0.047
26.14,0.047
26.15,0.047
26.16,0.047
26.17,0.047
26.18,0.047
26.19,0.047
26.2,0.047
26.21,0.047
26.22,0.047
26.23,0.046
26.24,0.046
26.25,0.046
26.26,0.046
26.27,0.046
26.28,0.046
26.29,0.046
26.3,0.046
26.31,0.046
26.32,0.046
26.33,0.046
26.34,0.046
26.35,0.045
26.36,0.045
26.37,0.045
26.38,0.045
26.39,0.045
26.4,0.045
26.41,0.045
26.42,0.045
26.43,0.045
26.44,0.045
26.45,0.045
26.46,0.045
26.47,0.044
26.48,0.044
26.49,0.044
26.5,0.044
26.51,0.044
26.52,0.044
26.53,0.044
26.54,0.044
26.55,0.044
26.56,0.044
26.57,0.044
26.58,0.044
26.59,0.043
26.6,0.043
26.61,0.043
26.62,0.043
26.63,0.043
26.64,0.043
26.65,0.043
26.66,0.043
26.67,0.043
26.68,0.043
26.69,0.043
26.7,0.043
26.71,0.043
26.72,0.042
26.73,0.042
26.74,0.042
26.75,0.042
26.76,0.042
26.77,0.042
26.78,0.042
26.79,0.042
26.8,0.042
26.81,0.042
26.82,0.042
26.83,0.042
26.84,0.042
26.85,0.041
26.86,0.041
26.87,0.041
26.88,0.041
26.89,0.041
26.9,0.041
26.91,0.041
26.92,0.041
26.93,0.041
26.94,0.041
26.95,0.041
26.96,0.041
26.97,0.041
26.98,0.041
26.99,0.04
27,0.04
27.01,0.04
27.02,0.04
27.03,0.04
27.04,0.04
27.05,0.04
27.06,0.04
27.07,0.04
27.08,0.04
27.09,0.04
27.1,0.04
27.11,0.04
27.12,0.04
27.13,0.039
27.14,0.039
27.15,0.039
27.16,0.039
27.17,0.039
27.18,0.039
27.19,0.039
27.2,0.039
27.21,0.039
27.22,0.039
27.23,0.039
27.24,0.039
27.25,0.039
27.26,0.039
27.27,0.038
27.28,0.038
27.29,0.038
27.3,0.038
27.31,0.038
27.32,0.038
27.33,0.038
27.34,0.038
27.35,0.038
27.36,0.038
27.37,0.038
27.38,0.038
27.39,0.038
27.4,0.038
27.41,0.038
27.42,0.037
27.43,0.037
27.44,0.037
27.45,0.037
27.46,0.037
27.47,0.037
27.48,0.037
27.49,0.037
27.5,0.037
27.51,0.037
27.52,0.037
27.53,0.037
27.54,0.037
27.55,0.037
27.56,0.037
27.57,0.037
27.58,0.036
27.59,0.036
27.6,0.036
27.61,0.036
27.62,0.036
27.63,0.036
27.64,0.036
27.65,0.036
27.66,0.036
27.67,0.036
27.68,0.036
27.69,0.036
27.7,0.036
27.71,0.036
27.72,0.036
27.73,0.036
27.74,0.035
27.75,0.035
27.76,0.035
27.77,0.035
27.78,0.035
27.79,0.035
27.8,0.035
27.81,0.035
27.82,0.035
27.83,0.035
27.84,0.035
27.85,0.035
27.86,0.035
27.87,0.035
27.88,0.035
27.89,0.035
27.9,0.035
27.91,0.034
27.92,0.034
27.93,0.034
27.94,0.034
27.95,0.034
27.96,0.034
27.97,0.034
27.98,0.034
27.99,0.034
28,0.034
28.01,0.034
28.02,0.034
28.03,0.034
28.04,0.034
28.05,0.034
28.06,0.034
28.07,0.034
28.08,0.033
28.09,0.033
28.1,0.033
28.11,0.033
28.12,0.033
28.13,0.033
28.14,0.033
28.15,0.033
28.16,0.033
28.17,0.033
28.18,0.033
28.19,0.033
28.2,0.033
28.21,0.033
28.22,0.033
28.23,0.033
28.24,0.033
28.25,0.033
28.26,0.032
28.27,0.032
28.28,0.032
28.29,0.032
28.3,0.032
28.31,0.032
28.32,0.032
28.33,0.032
28.34,0.032
28.35,0.032
28.36,0.032
28.37,0.032
28.38,0.032
28.39,0.032
28.4,0.032
28.41,0.032
28.42,0.032
28.43,0.032
28.44,0.032
28.45,0.031
28.46,0.031
28.47,0.031
28.48,0.031
28.49,0.031
28.5,0.031
28.51,0.031
28.52,0.031
28.53,0.031
28.54,0.031
28.55,0.031
28.56,0.031
28.57,0.031
28.58,0.031
28.59,0.031
28.6,0.031
28.61,0.031
28.62,0.031
28.63,0.031
28.64,0.03
28.65,0.03
28.66,0.03
28.67,0.03
28.68,0.03
28.69,0.03
28.7,0.03
28.71,0.03
28.72,0.03
28.73,0.03
28.74,0.03
28.75,0.03
28.76,0.03
28.77,0.03
28.78,0.03
28.79,0.03
28.8,0.03
28.81,0.03
28.82,0.03
28.83,0.03
28.84,0.029
28.85,0.029
28.86,0.029
28.87,0.029
28.88,0.029
28.89,0.029
28.9,0.029
28.91,0.029
28.92,0.029
28.93,0.029
28.94,0.029
28.95,0.029
28.96,0.029
28.97,0.029
28.98,0.029
28.99,0.029
29,0.029
29.01,0.029
29.02,0.029
29.03,0.029
29.04,0.029
29.05,0.028
29.06,0.028
29.07,0.028
29.08,0.028
29.09,0.028
29.1,0.028
29.11,0.028
29.12,0.028
29.13,0.028
29.14,0.028
29.15,0.028
29.16,0.028
29.17,0.028
29.18,0.028
29.19,0.028
29.2,0.028
29.21,0.028
29.22,0.028
29.23,0.028
29.24,0.028
29.25,0.028
29.26,0.027
29.27,0.027
29.28,0.027
29.29,0.027
29.3,0.027
29.31,0.027
29.32,0.027
29.33,0.027
29.34,0.027
29.35,0.027
29.36,0.027
29.37,0.027
29.38,0.027
29.39,0.027
29.4,0.027
29.41,0.027
29.42,0.027
29.43,0.027
29.44,0.027
29.45,0.027
29.46,0.027
29.47,0.026
29.48,0.026
29.49,0.026
29.5,0.026
29.51,0.026
29.52,0.026
29.53,0.026
29.54,0.026
29.55,0.026
29.56,0.026
29.57,0.026
29.58,0.026
29.59,0.026
29.6,0.026
29.61,0.026
29.62,0.026
29.63,0.026
29.64,0.026
29.65,0.026
29.66,0.026
29.67,0.026
29.68,0.026
29.69,0.025
29.7,0.025
29.71,0.025
29.72,0.025
29.73,0.025
29.74,0.025
29.75,0.025
29.76,0.025
29.77,0.025
29.78,0.025
29.79,0.025
29.8,0.025
29.81,0.025
29.82,0.025
29.83,0.025
29.84,0.025
29.85,0.025
29.86,0.025
29.87,0.025
29.88,0.025
29.89,0.025
29.9,0.024
29.91,0.024
29.92,0.024
29.93,0.024
29.94,0.024
29.95,0.024
29.96,0.024
29.97,0.024
29.98,0.024
29.99,0.024
30,0.024
30.01,0.024
30.02,0.024
30.03,0.024
30.04,0.024
30.05,0.024
30.06,0.024
30.07,0.024
30.08,0.024
30.09,0.024
30.1,0.024
30.11,0.024
30.12,0.023
30.13,0.023
30.14,0.023
30.15,0.023
30.16,0.023
30.17,0.023
30.18,0.023
30.19,0.023
30.2,0.023
30.21,0.023
30.22,0.023
30.23,0.023
30.24,0.023
30.25,0.023
30.26,0.023
30.27,0.023
30.28,0.023
30.29,0.023
30.3,0.023
30.31,0.023
30.32,0.023
30.33,0.023
30.34,0.023
30.35,0.022
30.36,0.022
30.37,0.022
30.38,0.022
30.39,0.022
30.4,0.022
30.41,0.022
30.42,0.022
30.43,0.022
30.44,0.022
30.45,0.022
30.46,0.022
30.47,0.022
30.48,0.022
30.49,0.022
30.5,0.022
30.51,0.022
30.52,0.022
30.53,0.022
30.54,0.022
30.55,0.022
30.56,0.021
30.57,0.021
30.58,0.021
30.59,0.021
30.6,0.021
30.61,0.021
30.62,0.021
30.63,0.021
30.64,0.021
30.65,0.021
30.66,0.021
30.67,0.021
30.68,0.021
30.69,0.021
30.7,0.021
30.71,0.021
30.72,0.021
30.73,0.021
30.74,0.021
30.75,0.021
30.76,0.021
30.77,0.02
30.78,0.02
30.79,0.02
30.8,0.02
30.81,0.02
30.82,0.02
30.83,0.02
30.84,0.02
30.85,0.02
30.86,0.02
30.87,0.02
30.88,0.02
30.89,0.02
30.9,0.02
30.91,0.02
30.92,0.02
30.93,0.02
30.94,0.02
30.95,0.02
30.96,0.02
30.97,0.02
30.98,0.02
30.99,0.02
31,0.02
31.01,0.02
31.02,0.02
31.03,0.02
31.04,0.02
31.05,0.02
31.06,0.02
31.07,0.02
31.08,0.02
31.09,0.02
31.1,0.02
31.11,0.02
31.12,0.02
31.13,0.019
31.14,0.019
31.15,0.019
31.16,0.019
31.17,0.019
31.18,0.019
31.19,0.019
31.2,0.019
31.21,0.019
31.22,0.019
31.23,0.019
31.24,0.019
31.25,0.019
31.26,0.019
31.27,0.019
31.28,0.019
31.29,0.019
31.3,0.019
31.31,0.019
31.32,0.019
31.33,0.019
31.34,0.019
31.35,0.019
31.36,0.019
31.37,0.019
31.38,0.019
31.39,0.019
31.4,0.019
31.41,0.019
31.42,0.019
31.43,0.019
31.44,0.019
31.45,0.019
31.46,0.019
31.47,0.019
31.48,0.019
31.49,0.019
31.5,0.019
31.51,0.019
31.52,0.018
31.53,0.018
31.54,0.018
31.55,0.018
31.56,0.018
31.57,0.018
31.58,0.018
31.59,0.018
31.6,0.018
31.61,0.018
31.62,0.018
31.63,0.018
31.64,0.018
31.65,0.018
31.66,0.018
31.67,0.018
31.68,0.018
31.69,0.018
31.7,0.018
31.71,0.018
31.72,0.018
31.73,0.018
31.74,0.018
31.75,0.018
31.76,0.018
31.77,0.018
31.78,0.018
31.79,0.018
31.8,0.018
31.81,0.018
31.82,0.018
31.83,0.018
31.84,0.018
31.85,0.018
31.86,0.018
31.87,0.018
31.88,0.018
31.89,0.018
31.9,0.018
31.91,0.018
31.92,0.018
31.93,0.018
31.94,0.018
31.95,0.017
31.96,0.017
31.97,0.017
31.98,0.017
31.99,0.017
32,0.017
32.01,0.017
32.02,0.017
32.03,0.017
32.04,0.017
32.05,0.017
32.06,0.017
32.07,0.017
32.08,0.017
32.09,0.017
32.1,0.017
32.11,0.017
32.12,0.017
32.13,0.017
32.14,0.017
32.15,0.017
32.16,0.017
32.17,0.017
32.18,0.017
32.19,0.017
32.2,0.017
32.21,0.017
32.22,0.017
32.23,0.017
32.24,0.017
32.25,0.017
32.26,0.017
32.27,0.017
32.28,0.017
32.29,0.017
32.3,0.017
32.31,0.017
32.32,0.017
32.33,0.017
32.34,0.017
32.35,0.017
32.36,0.017
32.37,0.017
32.38,0.017
32.39,0.017
32.4,0.017
32.41,0.017
32.42,0.016
32.43,0.016
32.44,0.016
32.45,0.016
32.46,0.016
32.47,0.016
32.48,0.016
32.49,0.016
32.5,0.016
32.51,0.016
32.52,0.016
32.53,0.016
32.54,0.016
32.55,0.016
32.56,0.016
32.57,0.016
32.58,0.016
32.59,0.016
32.6,0.016
32.61,0.016
32.62,0.016
32.63,0.016
32.64,0.016
32.65,0.016
32.66,0.016
32.67,0.016
32.68,0.016
32.69,0.016
32.7,0.016
32.71,0.016
32.72,0.016
32.73,0.016
32.74,0.016
32.75,0.016
32.76,0.016
32.77,0.016
32.78,0.016
32.79,0.016
32.8,0.016
32.81,0.016
32.82,0.016
32.83,0.016
32.84,0.016
32.85,0.016
32.86,0.016
32.87,0.016
32.88,0.016
32.89,0.016
32.9,0.015
32.91,0.015
32.92,0.015
32.93,0.015
32.94,0.015
32.95,0.015
32.96,0.015
32.97,0.015
32.98,0.015
32.99,0.015
33,0.015
33.01,0.015
33.02,0.015
33.03,0.015
33.04,0.015
33.05,0.015
33.06,0.015
33.07,0.015
33.08,0.015
33.09,0.015
33.1,0.015
33.11,0.015
33.12,0.015
33.13,0.015
33.14,0.015
33.15,0.015
33.16,0.015
33.17,0.015
33.18,0.015
33.19,0.015
33.2,0.015
33.21,0.015
33.22,0.015
33.23,0.015
33.24,0.015
33.25,0.015
33.26,0.015
33.27,0.015
33.28,0.015
33.29,0.015
33.3,0.015
33.31,0.015
33.32,0.015
33.33,0.015
33.34,0.015
33.35,0.015
33.36,0.015
33.37,0.014
33.38,0.014
33.39,0.014
33.4,0.014
33.41,0.014
33.42,0.014
33.43,0.014
33.44,0.014
33.45,0.014
33.46,0.014
33.47,0.014
33.48,0.014
33.49,0.014
33.5,0.014
33.51,0.014
33.52,0.014
33.53,0.014
33.54,0.014
33.55,0.014
33.56,0.014
33.57,0.014
33.58,0.014
33.59,0.014
33.6,0.014
33.61,0.014
33.62,0.014
33.63,0.014
33.64,0.014
33.65,0.014
33.66,0.014
33.67,0.014
33.68,0.014
33.69,0.014
33.7,0.014
33.71,0.014
33.72,0.014
33.73,0.014
33.74,0.014
33.75,0.014
33.76,0.014
33.77,0.014
33.78,0.014
33.79,0.014
33.8,0.014
33.81,0.014
33.82,0.014
33.83,0.014
33.84,0.014
33.85,0.014
33.86,0.013
33.87,0.013
33.88,0.013
33.89,0.013
33.9,0.013
33.91,0.013
33.92,0.013
33.93,0.013
33.94,0.013
33.95,0.013
33.96,0.013
33.97,0.013
33.98,0.013
33.99,0.013
34,0.013
34.01,0.013
34.02,0.013
34.03,0.013
34.04,0.013
34.05,0.013
34.06,0.013
34.07,0.013
34.08,0.013
34.09,0.013
34.1,0.013
34.11,0.013
34.12,0.013
34.13,0.013
34.14,0.013
34.15,0.013
34.16,0.013
34.17,0.013
34.18,0.013
34.19,0.013
34.2,0.013
34.21,0.013
34.22,0.013
34.23,0.013
34.24,0.013
34.25,0.013
34.26,0.013
34.27,0.013
34.28,0.013
34.29,0.013
34.3,0.013
34.31,0.013
34.32,0.013
34.33,0.013
34.34,0.013
34.35,0.013
34.36,0.013
34.37,0.013
34.38,0.013
34.39,0.012
34.4,0.012
34.41,0.012
34.42,0.012
34.43,0.012
34.44,0.012
34.45,0.012
34.46,0.012
34.47,0.012
34.48,0.012
34.49,0.012
34.5,0.012
34.51,0.012
34.52,0.012
34.53,0.012
34.54,0.012
34.55,0.012
34.56,0.012
34.57,0.012
34.58,0.012
34.59,0.012
34.6,0.012
34.61,0.012
34.62,0.012
34.63,0.012
34.64,0.012
34.65,0.012
34.66,0.012
34.67,0.012
34.68,0.012
34.69,0.012
34.7,0.012
34.71,0.012
34.72,0.012
34.73,0.012
34.74,0.012
34.75,0.012
34.76,0.012
34.77,0.012
34.78,0.012
34.79,0.012
34.8,0.012
34.81,0.012
34.82,0.012
34.83,0.012
34.84,0.012
34.85,0.012
34.86,0.012
34.87,0.012
34.88,0.012
34.89,0.012
34.9,0.012
34.91,0.012
34.92,0.012
34.93,0.012
34.94,0.012
34.95,0.012
34.96,0.012
34.97,0.011
34.98,0.011
34.99,0.011
35,0.011
35.01,0.011
35.02,0.011
35.03,0.011
35.04,0.011
35.05,0.011
35.06,0.011
35.07,0.011
35.08,0.011
35.09,0.011
35.1,0.011
35.11,0.011
35.12,0.011
35.13,0.011
35.14,0.011
35.15,0.011
35.16,0.011
35.17,0.011
35.18,0.011
35.19,0.011
35.2,0.011
35.21,0.011
35.22,0.011
35.23,0.011
35.24,0.011
35.25,0.011
35.26,0.011
35.27,0.011
35.28,0.011
35.29,0.011
35.3,0.011
35.31,0.011
35.32,0.011
35.33,0.011
35.34,0.011
35.35,0.011
35.36,0.011
35.37,0.011
35.38,0.011
35.39,0.011
35.4,0.011
35.41,0.011
35.42,0.011
35.43,0.011
35.44,0.011
35.45,0.011
35.46,0.011
35.47,0.011
35.48,0.011
35.49,0.011
35.5,0.011
35.51,0.011
35.52,0.011
35.53,0.011
35.54,0.011
35.55,0.011
35.56,0.011
35.57,0.011
35.58,0.011
35.59,0.011
35.6,0.011
35.61,0.01
35.62,0.01
35.63,0.01
35.64,0.01
35.65,0.01
35.66,0.01
35.67,0.01
35.68,0.01
35.69,0.01
35.7,0.01
35.71,0.01
35.72,0.01
35.73,0.01
35.74,0.01
35.75,0.01
35.76,0.01
35.77,0.01
35.78,0.01
35.79,0.01
35.8,0.01
35.81,0.01
35.82,0.01
35.83,0.01
35.84,0.01
35.85,0.01
35.86,0.01
35.87,0.01
35.88,0.01
35.89,0.01
35.9,0.01
35.91,0.01
35.92,0.01
35.93,0.01
35.94,0.01
35.95,0.01
35.96,0.01
35.97,0.01
35.98,0.01
35.99,0.01
36,0.01
36.01,0.01
36.02,0.01
36.03,0.01
36.04,0.01
36.05,0.01
36.06,0.01
36.07,0.01
36.08,0.01
36.09,0.01
36.1,0.01
36.11,0.01
36.12,0.01
36.13,0.01
36.14,0.01
36.15,0.01
36.16,0.01
36.17,0.01
36.18,0.01
36.19,0.01
36.2,0.01
36.21,0.01
36.22,0.01
36.23,0.01
36.24,0.01
36.25,0.01
36.26,0.01
36.27,0.01
36.28,0.01
36.29,0.01
36.3,0.01
36.31,0.01
36.32,0.009
36.33,0.009
36.34,0.009
36.35,0.009
36.36,0.009
36.37,0.009
36.38,0.009
36.39,0.009
36.4,0.009
36.41,0.009
36.42,0.009
36.43,0.009
36.44,0.009
36.45,0.009
36.46,0.009
36.47,0.009
36.48,0.009
36.49,0.009
36.5,0.009
36.51,0.009
36.52,0.009
36.53,0.009
36.54,0.009
36.55,0.009
36.56,0.009
36.57,0.009
36.58,0.009
36.59,0.009
36.6,0.009
36.61,0.009
36.62,0.009
36.63,0.009
36.64,0.009
36.65,0.009
36.66,0.009
36.67,0.009
36.68,0.009
36.69,0.009
36.7,0.009
36.71,0.009
36.72,0.009
36.73,0.009
36.74,0.009
36.75,0.009
36.76,0.009
36.77,0.009
36.78,0.009
36.79,0.009
36.8,0.009
36.81,0.009
36.82,0.009
36.83,0.009
36.84,0.009
36.85,0.009
36.86,0.009
36.87,0.009
36.88,0.009
36.89,0.009
36.9,0.009
36.91,0.009
36.92,0.009
36.93,0.009
36.94,0.009
36.95,0.009
36.96,0.009
36.97,0.009
36.98,0.009
36.99,0.009
37,0.009
37.01,0.009
37.02,0.009
37.03,0.009
37.04,0.009
37.05,0.009
37.06,0.009
37.07,0.009
37.08,0.009
37.09,0.009
37.1,0.008
37.11,0.008
37.12,0.008
37.13,0.008
37.14,0.008
37.15,0.008
37.16,0.008
37.17,0.008
37.18,0.008
37.19,0.008
37.2,0.008
37.21,0.008
37.22,0.008
37.23,0.008
37.24,0.008
37.25,0.008
37.26,0.008
37.27,0.008
37.28,0.008
37.29,0.008
37.3,0.008
37.31,0.008
37.32,0.008
37.33,0.008
37.34,0.008
37.35,0.008
37.36,0.008
37.37,0.008
37.38,0.008
37.39,0.008
37.4,0.008
37.41,0.008
37.42,0.008
37.43,0.008
37.44,0.008
37.45,0.008
37.46,0.008
37.47,0.008
37.48,0.008
37.49,0.008
37.5,0.008
37.51,0.008
37.52,0.008
37.53,0.008
37.54,0.008
37.55,0.008
37.56,0.008
37.57,0.008
37.58,0.008
37.59,0.008
37.6,0.008
37.61,0.008
37.62,0.008
37.63,0.008
37.64,0.008
37.65,0.008
37.66,0.008
37.67,0.008
37.68,0.008
37.69,0.008
37.7,0.008
37.71,0.008
37.72,0.008
37.73,0.008
37.74,0.008
37.75,0.008
37.76,0.008
37.77,0.008
37.78,0.008
37.79,0.008
37.8,0.008
37.81,0.008
37.82,0.008
37.83,0.008
37.84,0.008
37.85,0.008
37.86,0.008
37.87,0.008
37.88,0.008
37.89,0.008
37.9,0.008
37.91,0.008
37.92,0.008
37.93,0.008
37.94,0.008
37.95,0.008
37.96,0.008
37.97,0.008
37.98,0.008
37.99,0.007
38,0.007
38.01,0.007
38.02,0.007
38.03,0.007
38.04,0.007
38.05,0.007
38.06,0.007
38.07,0.007
38.08,0.007
38.09,0.007
38.1,0.007
38.11,0.007
38.12,0.007
38.13,0.007
38.14,0.007
38.15,0.007
38.16,0.007
38.17,0.007
38.18,0.007
38.19,0.007
38.2,0.007
38.21,0.007
38.22,0.007
38.23,0.007
38.24,0.007
38.25,0.007
38.26,0.007
38.27,0.007
38.28,0.007
38.29,0.007
38.3,0.007
38.31,0.007
38.32,0.007
38.33,0.007
38.34,0.007
38.35,0.007
38.36,0.007
38.37,0.007
38.38,0.007
38.39,0.007
38.4,0.007
38.41,0.007
38.42,0.007
38.43,0.007
38.44,0.007
38.45,0.007
38.46,0.007
38.47,0.007
38.48,0.007
38.49,0.007
38.5,0.007
38.51,0.007
38.52,0.007
38.53,0.007
38.54,0.007
38.55,0.007
38.56,0.007
38.57,0.007
38.58,0.007
38.59,0.007
38.6,0.007
38.61,0.007
38.62,0.007
38.63,0.007
38.64,0.007
38.65,0.007
38.66,0.007
38.67,0.007
38.68,0.007
38.69,0.007
38.7,0.007
38.71,0.007
38.72,0.007
38.73,0.007
38.74,0.007
38.75,0.007
38.76,0.007
38.77,0.007
38.78,0.007
38.79,0.007
38.8,0.007
38.81,0.007
38.82,0.007
38.83,0.007
38.84,0.007
38.85,0.007
38.86,0.007
38.87,0.007
38.88,0.007
38.89,0.007
38.9,0.007
38.91,0.007
38.92,0.007
38.93,0.007
38.94,0.007
38.95,0.007
38.96,0.007
38.97,0.007
38.98,0.007
38.99,0.007
39,0.007
39.01,0.006
39.02,0.006
39.03,0.006
39.04,0.006
39.05,0.006
39.06,0.006
39.07,0.006
39.08,0.006
39.09,0.006
39.1,0.006
39.11,0.006
39.12,0.006
39.13,0.006
39.14,0.006
39.15,0.006
39.16,0.006
39.17,0.006
39.18,0.006
39.19,0.006
39.2,0.006
39.21,0.006
39.22,0.006
39.23,0.006
39.24,0.006
39.25,0.006
39.26,0.006
39.27,0.006
39.28,0.006
39.29,0.006
39.3,0.006
39.31,0.006
39.32,0.006
39.33,0.006
39.34,0.006
39.35,0.006
39.36,0.006
39.37,0.006
39.38,0.006
39.39,0.006
39.4,0.006
39.41,0.006
39.42,0.006
39.43,0.006
39.44,0.006
39.45,0.006
39.46,0.006
39.47,0.006
39.48,0.006
39.49,0.006
39.5,0.006
39.51,0.006
39.52,0.006
39.53,0.006
39.54,0.006
39.55,0.006
39.56,0.006
39.57,0.006
39.58,0.006
39.59,0.006
39.6,0.006
39.61,0.006
39.62,0.006
39.63,0.006
39.64,0.006
39.65,0.006
39.66,0.006
39.67,0.006
39.68,0.006
39.69,0.006
39.7,0.006
39.71,0.006
39.72,0.006
39.73,0.006
39.74,0.006
39.75,0.006
39.76,0.006
39.77,0.006
39.78,0.006
39.79,0.006
39.8,0.006
39.81,0.006
39.82,0.006
39.83,0.006
39.84,0.006
39.85,0.006
39.86,0.006
39.87,0.006
39.88,0.006
39.89,0.006
39.9,0.006
39.91,0.006
39.92,0.006
39.93,0.006
39.94,0.006
39.95,0.006
39.96,0.006
39.97,0.006
39.98,0.006
39.99,0.006
40,0.006
